what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1755152813895
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1755152813896
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1755152813897
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1755152813897
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1755152813898
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1755152813900
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1755152813900
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1755152813900
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1755152813901
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1755152813901
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1755152813903
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1755152813905
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1755152813905
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1755152813906
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1755152813907
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1755152813907
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1755152813908
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1755152813909
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1755152813909
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1755152813910
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1755152813911
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1755152813911
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1755152813911
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1755152813913
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1755152813913
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1755152813914
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1755152813915
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1755152813916
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1755152813917
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1755152813917
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1755152813917
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1755152813918
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1755152813919
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1755152813920
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1755152813921
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1755152813922
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1755152813922
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1755152813922
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1755152813923
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1755152813923
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1755152813924
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1755152813925
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1755152813925
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1755152813926
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1755152813927
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1755152813928
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1755152813929
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1755152813929
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1755152813931
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1755152813931
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1755152813933
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1755152813934
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1755152813935
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1755152813936
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1755152813936
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1755152813937
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1755152813937
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1755152813938
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1755152813939
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1755152813940
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1755152813941
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1755152813942
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1755152813943
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1755152813943
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1755152813944
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1755152813945
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1755152813945
started,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1755152813946
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1755152813946
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1755152813947
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1755152813947
os,sysinfo,,,"win32",1755152813951
arch,sysinfo,,,"x86",1755152813951
ws,sysinfo,,,"win32",1755152813951
locale,sysinfo,,,"es_AR",1755152813951
processors,sysinfo,,,"2",1755152813951
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1755152813951
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1755152813951
java.specification.name,sysinfo,,,"Java Platform API Specification",1755152813951
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1755152813951
java.specification.version,sysinfo,,,"1.6",1755152813951
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1755152813951
java.version,sysinfo,,,"1.6.0_23",1755152813951
java.vm.info,sysinfo,,,"mixed mode",1755152813951
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1755152813951
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1755152813951
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1755152813951
java.vm.specification.version,sysinfo,,,"1.0",1755152813951
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1755152813951
java.vm.version,sysinfo,,,"19.0-b09",1755152813951
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1755152821770
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1755152821949
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1755152822162
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1755152822174
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1755152822176
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1755152822178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755152823139
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1755152854524
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1755152854618
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1755152856674
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1755152866083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755152883305
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1755152886796
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755152886854
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755152887026
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1755152887628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1755152890121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1755152891125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1755152892969
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1755152894321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755152894650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755152976511
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1755152992349
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1755152992358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755152993128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755152995284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755152995316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153005482
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1755153006809
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153015672
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1755153017045
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1755153017061
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153029443
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153041790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1755153044582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1755153046483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1755153052920
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153054559
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153054726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1755153060627
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153061315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1755153062229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1755153093502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1755153094307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1755153107110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1755153107719
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153122566
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1755153123053
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153128148
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153136624
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153138748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153138773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153140410
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153152419
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1755153153424
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153160796
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153168338
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153170444
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153172335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153172359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153173440
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153184404
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1755153185266
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153193127
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153205457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153267461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153323562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153324632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153325708
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153334393
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1755153335156
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153341610
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153358272
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153365049
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153366510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153366531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153367385
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153375727
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1755153376115
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153382928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153396747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153402151
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153403368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153405865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153406741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153412538
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153418281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153419391
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1755153419397
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153427767
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755153442270
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755153444517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1755153695873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1755153702784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153704588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153712021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153726758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153729402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153736945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153776715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153779945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153930676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1755153933686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153934795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153947771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755153950336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154044642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154045767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154412143
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1755154414311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1755154415369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1755154415518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154418328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154419432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154419553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154419569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154419987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154424529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154425540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154426517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154426897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154428820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154428873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154431232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154431557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154440732
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1755154443365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154444886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154445947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154446029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154446057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154446448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154448821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154448880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154448913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154448927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154448945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154450466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154483810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154484764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154550867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154552365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154553620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154553695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154556818
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1755154557036
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1755154557250
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1755154557633
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1755154557968
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1755154557970
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1755154557971
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1755154557971
stopped,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1755154557971
stopped,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1755154557971
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1755154557971
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1755154557971
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1755154557972
